business_id,date,code,description
32316,7/28/14,27,"Standard not met. Garbage Disposal: Containers or receptacles, covered, adequate number, insect/rodent proof, frequency, clean. Outside storage area enclosures properly constructed, clean, controlled incineration."
32324,7/8/14,12,"Standard not met. Personnel: Clean clothes, hair restraints"
32324,7/8/14,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
32324,1/8/15,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
32324,1/8/15,23,"Standard not met. Plumbing: Installed, maintained"
32324,1/8/15,34,"Standard not met. Other Operations: Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used."
32324,1/24/15,23,"Standard not met. Plumbing: Installed, maintained"
40915,9/5/14,12,"Standard not met. Personnel: Clean clothes, hair restraints"
40915,9/5/14,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
40915,9/5/14,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
40915,9/5/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
40915,9/5/14,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
40915,9/5/14,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
40915,1/22/15,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
32318,10/13/14,3,Standard not met. Food Protection: Potentially hazardous food - safe temp.
32318,10/13/14,34,"Standard not met. Other Operations: Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used."
32318,3/9/15,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
32318,3/9/15,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
32318,3/9/15,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
32285,12/30/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
32286,6/30/14,23,"Standard not met. Plumbing: Installed, maintained"
32286,6/30/14,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
32286,8/5/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
32286,8/5/14,23,"Standard not met. Plumbing: Installed, maintained"
32286,8/5/14,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
32286,8/5/14,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
32286,8/5/14,33,"Standard not met. Other Operations: Toxic Items properly stored, labeled, used"
72949,8/21/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
72949,2/19/15,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
72949,2/19/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
72949,3/4/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
32289,6/13/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
32289,6/13/14,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
32289,3/31/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
32289,3/31/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
32292,10/14/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
32292,10/14/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
32292,10/14/14,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
32292,5/15/15,2,"Standard not met. Food Sources: Container, properly labeled"
32292,5/15/15,5,Standard not met. Food Protection: Thermometers provided and conspicuous
32292,5/15/15,11,"Standard not met. Personnel: Hands washed and clean, hygienic practices preventing contamination from hands"
32292,5/15/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
32292,5/15/15,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
32292,5/15/15,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
32292,5/15/15,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
32292,5/15/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
31365,12/16/14,17,"Standard not met. Food Equipment & Utensils: Sanitization rinse, temp., conce., exp. time, equip. utensils, sanitized"
31365,12/16/14,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
31365,12/16/14,34,"Standard not met. Other Operations: Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used."
63115,8/26/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
32299,9/24/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
75014,7/14/14,12,"Standard not met. Personnel: Clean clothes, hair restraints"
75014,7/14/14,34,"Standard not met. Other Operations: Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used."
75014,1/8/15,12,"Standard not met. Personnel: Clean clothes, hair restraints"
79540,9/4/14,12,"Standard not met. Personnel: Clean clothes, hair restraints"
68790,11/26/14,12,"Standard not met. Personnel: Clean clothes, hair restraints"
72266,3/30/15,12,"Standard not met. Personnel: Clean clothes, hair restraints"
80355,9/23/14,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
80355,4/17/15,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
76236,9/8/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
76236,9/8/14,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
74491,10/7/14,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
74491,10/17/14,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
75419,10/16/14,12,"Standard not met. Personnel: Clean clothes, hair restraints"
75419,3/25/15,12,"Standard not met. Personnel: Clean clothes, hair restraints"
67828,10/13/14,12,"Standard not met. Personnel: Clean clothes, hair restraints"
67828,10/13/14,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
67828,10/13/14,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
67828,10/13/14,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
67828,11/14/14,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
67828,11/14/14,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
71831,2/4/15,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
48277,11/21/14,11,"Standard not met. Personnel: Hands washed and clean, hygienic practices preventing contamination from hands"
48277,11/21/14,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
48277,5/19/15,12,"Standard not met. Personnel: Clean clothes, hair restraints"
48277,5/19/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
31504,9/4/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
31504,9/4/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
31504,2/24/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
31504,2/24/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
61137,7/24/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
61137,7/24/14,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
61137,7/24/14,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
61137,11/26/14,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
61137,11/26/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
61137,11/26/14,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
61137,11/26/14,33,"Standard not met. Other Operations: Toxic Items properly stored, labeled, used"
31506,9/24/14,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
31506,3/23/15,5,Standard not met. Food Protection: Thermometers provided and conspicuous
31506,3/23/15,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
31506,3/23/15,11,"Standard not met. Personnel: Hands washed and clean, hygienic practices preventing contamination from hands"
31506,3/23/15,12,"Standard not met. Personnel: Clean clothes, hair restraints"
31506,3/23/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
31506,3/23/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
32302,11/11/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
32302,11/11/14,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
32302,5/22/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
32302,5/22/15,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
32303,9/22/14,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
32303,2/27/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
32454,9/23/14,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
32454,9/23/14,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
32454,4/17/15,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
32454,4/17/15,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
32171,8/21/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
44250,9/17/14,17,"Standard not met. Food Equipment & Utensils: Sanitization rinse, temp., conce., exp. time, equip. utensils, sanitized"
44641,11/19/14,12,"Standard not met. Personnel: Clean clothes, hair restraints"
44641,11/19/14,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
44641,11/19/14,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
44641,11/19/14,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
46445,8/4/14,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
46445,1/20/15,12,"Standard not met. Personnel: Clean clothes, hair restraints"
46445,1/20/15,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
54983,9/24/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
54983,9/24/14,23,"Standard not met. Plumbing: Installed, maintained"
54983,3/10/15,12,"Standard not met. Personnel: Clean clothes, hair restraints"
54983,3/10/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
59610,1/2/15,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
59610,1/2/15,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
61613,10/29/14,12,"Standard not met. Personnel: Clean clothes, hair restraints"
61613,10/29/14,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
63195,8/12/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
63195,2/11/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
66824,8/19/14,12,"Standard not met. Personnel: Clean clothes, hair restraints"
96285,10/16/14,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
96285,10/16/14,34,"Standard not met. Other Operations: Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used."
96285,3/24/15,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
96285,3/24/15,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
95827,8/25/14,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
95827,8/25/14,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
72521,7/17/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
56508,2/19/15,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
56508,2/19/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
73337,5/15/15,12,"Standard not met. Personnel: Clean clothes, hair restraints"
73977,10/1/14,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
80974,10/22/14,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
80974,10/22/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
80974,10/22/14,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
80974,11/4/14,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
80974,4/17/15,12,"Standard not met. Personnel: Clean clothes, hair restraints"
80974,4/17/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
80974,4/17/15,17,"Standard not met. Food Equipment & Utensils: Sanitization rinse, temp., conce., exp. time, equip. utensils, sanitized"
80974,4/17/15,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
46591,4/20/15,1,"Standard not met. Food Sources: Source, Records, Condition, Spoilage, Adulterated"
46591,4/20/15,4,Standard not met. Food Protection: Facilities to maintain product temp.
46591,4/20/15,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
46591,4/20/15,12,"Standard not met. Personnel: Clean clothes, hair restraints"
46591,4/20/15,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
46591,4/20/15,17,"Standard not met. Food Equipment & Utensils: Sanitization rinse, temp., conce., exp. time, equip. utensils, sanitized"
46591,4/20/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
64941,12/18/14,12,"Standard not met. Personnel: Clean clothes, hair restraints"
64941,12/18/14,17,"Standard not met. Food Equipment & Utensils: Sanitization rinse, temp., conce., exp. time, equip. utensils, sanitized"
63461,5/22/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
89822,7/8/14,11,"Standard not met. Personnel: Hands washed and clean, hygienic practices preventing contamination from hands"
77358,6/25/14,6,Standard not met. Food Protection: Potentially hazardous food properly thawed
77358,6/25/14,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
77358,6/25/14,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
77358,6/25/14,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
77358,6/25/14,11,"Standard not met. Personnel: Hands washed and clean, hygienic practices preventing contamination from hands"
77358,12/4/14,9,Standard not met. Food Protection: Handling of food (ice) minimized. Dispensing utensils properly stored during use.
77358,12/4/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
77358,12/4/14,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
60105,6/25/14,6,Standard not met. Food Protection: Potentially hazardous food properly thawed
60105,6/25/14,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
60105,6/25/14,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
60105,12/23/14,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
60105,12/23/14,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
86953,12/19/14,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
86953,12/19/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
86953,12/19/14,23,"Standard not met. Plumbing: Installed, maintained"
50640,11/5/14,11,"Standard not met. Personnel: Hands washed and clean, hygienic practices preventing contamination from hands"
50640,11/5/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
50640,11/5/14,23,"Standard not met. Plumbing: Installed, maintained"
50640,11/5/14,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
75076,1/20/15,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
62161,10/2/14,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
62161,10/2/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
62161,10/2/14,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
62161,10/2/14,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
62161,10/2/14,34,"Standard not met. Other Operations: Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used."
62161,5/13/15,5,Standard not met. Food Protection: Thermometers provided and conspicuous
62161,5/13/15,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
62161,5/13/15,34,"Standard not met. Other Operations: Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used."
76889,9/9/14,1,"Standard not met. Food Sources: Source, Records, Condition, Spoilage, Adulterated"
76889,9/9/14,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
76889,9/9/14,17,"Standard not met. Food Equipment & Utensils: Sanitization rinse, temp., conce., exp. time, equip. utensils, sanitized"
76889,9/9/14,28,"Standard not met. Insect, Rodent, Animal Control: No insects, rodents, birds, turtles, other animals"
76889,9/9/14,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
76889,9/9/14,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
76889,3/12/15,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
79116,11/26/14,11,"Standard not met. Personnel: Hands washed and clean, hygienic practices preventing contamination from hands"
79116,11/26/14,12,"Standard not met. Personnel: Clean clothes, hair restraints"
79116,11/26/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
79116,11/26/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
79116,11/26/14,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
79116,5/26/15,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
79116,5/26/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
79116,5/26/15,23,"Standard not met. Plumbing: Installed, maintained"
79116,5/26/15,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
75421,9/3/14,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
75421,3/10/15,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
75421,3/10/15,34,"Standard not met. Other Operations: Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used."
55505,6/30/14,3,Standard not met. Food Protection: Potentially hazardous food - safe temp.
55505,6/30/14,4,Standard not met. Food Protection: Facilities to maintain product temp.
55505,6/30/14,5,Standard not met. Food Protection: Thermometers provided and conspicuous
55505,6/30/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
55505,6/30/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
55505,12/23/14,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
55505,12/23/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
55505,12/23/14,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
63855,7/1/14,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
63855,7/1/14,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
63855,7/1/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
43589,8/20/14,34,"Standard not met. Other Operations: Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used."
43589,2/5/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
94461,9/30/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
94461,3/19/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
60543,9/15/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
60543,9/15/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
60543,2/25/15,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
60543,2/25/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
76646,10/13/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
76646,10/13/14,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
76646,4/2/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
76646,4/2/15,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
87126,9/23/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
87126,4/21/15,9,Standard not met. Food Protection: Handling of food (ice) minimized. Dispensing utensils properly stored during use.
87126,4/21/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
87126,4/21/15,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
32405,6/30/14,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
32405,6/30/14,12,"Standard not met. Personnel: Clean clothes, hair restraints"
32405,6/30/14,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
32405,6/30/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
32405,4/3/15,2,"Standard not met. Food Sources: Container, properly labeled"
32405,4/3/15,6,Standard not met. Food Protection: Potentially hazardous food properly thawed
32405,4/3/15,12,"Standard not met. Personnel: Clean clothes, hair restraints"
32405,4/3/15,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
30819,7/24/14,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
31099,6/10/14,12,"Standard not met. Personnel: Clean clothes, hair restraints"
31099,6/10/14,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
32414,6/13/14,12,"Standard not met. Personnel: Clean clothes, hair restraints"
32414,6/13/14,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
35907,4/15/15,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
35907,4/15/15,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
62344,9/2/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
62344,9/2/14,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
62344,2/19/15,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
62344,2/19/15,12,"Standard not met. Personnel: Clean clothes, hair restraints"
